,Product code_x,Bureau of Meteorology station number_x,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality_x,Date,Product code_y,Bureau of Meteorology station number_y,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality_y,Product code,Bureau of Meteorology station number,Daily global solar exposure (MJ/m*m)
1317,IDCJAC0009,40913,0.0,1.0,N,2017-08-10,IDCJAC0010,40913,24.1,1.0,Y,IDCJAC0016,40913,17.1
1318,IDCJAC0009,40913,0.0,1.0,N,2017-08-11,IDCJAC0010,40913,26.2,1.0,Y,IDCJAC0016,40913,17.2
1319,IDCJAC0009,40913,0.0,1.0,N,2017-08-12,IDCJAC0010,40913,29.0,1.0,Y,IDCJAC0016,40913,15.0
1320,IDCJAC0009,40913,0.0,1.0,N,2017-08-13,IDCJAC0010,40913,26.6,1.0,Y,IDCJAC0016,40913,17.3
1321,IDCJAC0009,40913,0.0,1.0,N,2017-08-14,IDCJAC0010,40913,26.9,1.0,Y,IDCJAC0016,40913,17.1
1322,IDCJAC0009,40913,0.0,1.0,N,2017-08-15,IDCJAC0010,40913,27.3,1.0,Y,IDCJAC0016,40913,17.7
1323,IDCJAC0009,40913,0.0,1.0,N,2017-08-16,IDCJAC0010,40913,28.6,1.0,Y,IDCJAC0016,40913,17.8
1324,IDCJAC0009,40913,0.0,1.0,N,2017-08-17,IDCJAC0010,40913,32.3,1.0,Y,IDCJAC0016,40913,17.9
1325,IDCJAC0009,40913,0.0,1.0,N,2017-08-18,IDCJAC0010,40913,25.9,1.0,Y,IDCJAC0016,40913,17.9
1326,IDCJAC0009,40913,0.4,1.0,N,2017-08-19,IDCJAC0010,40913,20.7,1.0,Y,IDCJAC0016,40913,18.1
1327,IDCJAC0009,40913,0.0,1.0,N,2017-08-20,IDCJAC0010,40913,21.8,1.0,Y,IDCJAC0016,40913,18.2
1328,IDCJAC0009,40913,0.0,1.0,N,2017-08-21,IDCJAC0010,40913,22.1,1.0,Y,IDCJAC0016,40913,16.4
1329,IDCJAC0009,40913,0.0,1.0,N,2017-08-22,IDCJAC0010,40913,24.9,1.0,Y,IDCJAC0016,40913,17.2
1330,IDCJAC0009,40913,0.2,1.0,N,2017-08-23,IDCJAC0010,40913,26.7,1.0,Y,IDCJAC0016,40913,16.9
1331,IDCJAC0009,40913,0.0,1.0,N,2017-08-24,IDCJAC0010,40913,24.4,1.0,Y,IDCJAC0016,40913,12.3
1332,IDCJAC0009,40913,2.2,1.0,N,2017-08-25,IDCJAC0010,40913,22.9,1.0,Y,IDCJAC0016,40913,16.9
1333,IDCJAC0009,40913,0.0,1.0,N,2017-08-26,IDCJAC0010,40913,23.9,1.0,Y,IDCJAC0016,40913,18.9
1334,IDCJAC0009,40913,0.0,1.0,N,2017-08-27,IDCJAC0010,40913,23.7,1.0,Y,IDCJAC0016,40913,17.3
1335,IDCJAC0009,40913,0.0,1.0,N,2017-08-28,IDCJAC0010,40913,23.0,1.0,Y,IDCJAC0016,40913,19.3
1336,IDCJAC0009,40913,0.0,1.0,N,2017-08-29,IDCJAC0010,40913,22.1,1.0,Y,IDCJAC0016,40913,19.1
1337,IDCJAC0009,40913,0.0,1.0,N,2017-08-30,IDCJAC0010,40913,25.8,1.0,Y,IDCJAC0016,40913,19.5
1338,IDCJAC0009,40913,0.0,1.0,N,2017-08-31,IDCJAC0010,40913,23.3,1.0,Y,IDCJAC0016,40913,17.8
1339,IDCJAC0009,40913,0.0,1.0,N,2017-09-01,IDCJAC0010,40913,24.2,1.0,Y,IDCJAC0016,40913,19.3
1340,IDCJAC0009,40913,0.0,1.0,N,2017-09-02,IDCJAC0010,40913,24.6,1.0,Y,IDCJAC0016,40913,19.5
1341,IDCJAC0009,40913,0.0,1.0,N,2017-09-03,IDCJAC0010,40913,27.1,1.0,Y,IDCJAC0016,40913,19.8
1342,IDCJAC0009,40913,0.0,1.0,N,2017-09-04,IDCJAC0010,40913,28.4,1.0,Y,IDCJAC0016,40913,19.8
1343,IDCJAC0009,40913,0.0,1.0,N,2017-09-05,IDCJAC0010,40913,27.5,1.0,Y,IDCJAC0016,40913,20.4
1344,IDCJAC0009,40913,0.0,1.0,N,2017-09-06,IDCJAC0010,40913,27.0,1.0,Y,IDCJAC0016,40913,20.5
1345,IDCJAC0009,40913,0.0,1.0,N,2017-09-07,IDCJAC0010,40913,27.1,1.0,Y,IDCJAC0016,40913,20.6
1346,IDCJAC0009,40913,0.0,1.0,N,2017-09-08,IDCJAC0010,40913,26.7,1.0,Y,IDCJAC0016,40913,20.7
1347,IDCJAC0009,40913,0.0,1.0,N,2017-09-09,IDCJAC0010,40913,24.9,1.0,Y,IDCJAC0016,40913,20.6
1348,IDCJAC0009,40913,0.0,1.0,N,2017-09-10,IDCJAC0010,40913,23.9,1.0,Y,IDCJAC0016,40913,20.8
1349,IDCJAC0009,40913,0.0,1.0,N,2017-09-11,IDCJAC0010,40913,25.7,1.0,Y,IDCJAC0016,40913,21.1
1350,IDCJAC0009,40913,0.0,1.0,N,2017-09-12,IDCJAC0010,40913,27.9,1.0,Y,IDCJAC0016,40913,21.1
1351,IDCJAC0009,40913,0.0,1.0,N,2017-09-13,IDCJAC0010,40913,27.1,1.0,Y,IDCJAC0016,40913,20.5
1352,IDCJAC0009,40913,0.0,1.0,N,2017-09-14,IDCJAC0010,40913,23.3,1.0,Y,IDCJAC0016,40913,19.3
1353,IDCJAC0009,40913,0.0,1.0,N,2017-09-15,IDCJAC0010,40913,24.6,1.0,Y,IDCJAC0016,40913,21.7
1354,IDCJAC0009,40913,0.0,1.0,N,2017-09-16,IDCJAC0010,40913,27.1,1.0,Y,IDCJAC0016,40913,21.9
1355,IDCJAC0009,40913,0.0,1.0,N,2017-09-17,IDCJAC0010,40913,24.4,1.0,Y,IDCJAC0016,40913,18.1
1356,IDCJAC0009,40913,0.0,1.0,N,2017-09-18,IDCJAC0010,40913,24.5,1.0,Y,IDCJAC0016,40913,21.0
1357,IDCJAC0009,40913,0.0,1.0,N,2017-09-19,IDCJAC0010,40913,28.1,1.0,Y,IDCJAC0016,40913,22.3
1358,IDCJAC0009,40913,0.0,1.0,N,2017-09-20,IDCJAC0010,40913,25.9,1.0,Y,IDCJAC0016,40913,22.4
1359,IDCJAC0009,40913,0.0,1.0,N,2017-09-21,IDCJAC0010,40913,25.9,1.0,Y,IDCJAC0016,40913,20.8
1360,IDCJAC0009,40913,0.0,1.0,N,2017-09-22,IDCJAC0010,40913,28.2,1.0,Y,IDCJAC0016,40913,21.3
1361,IDCJAC0009,40913,6.0,1.0,N,2017-09-23,IDCJAC0010,40913,28.6,1.0,Y,IDCJAC0016,40913,23.2
1362,IDCJAC0009,40913,0.0,1.0,N,2017-09-24,IDCJAC0010,40913,29.2,1.0,Y,IDCJAC0016,40913,23.3
1363,IDCJAC0009,40913,0.0,1.0,N,2017-09-25,IDCJAC0010,40913,29.9,1.0,Y,IDCJAC0016,40913,23.5
1364,IDCJAC0009,40913,0.0,1.0,N,2017-09-26,IDCJAC0010,40913,30.5,1.0,Y,IDCJAC0016,40913,17.3
1365,IDCJAC0009,40913,0.0,1.0,N,2017-09-27,IDCJAC0010,40913,25.5,1.0,Y,IDCJAC0016,40913,10.8
1366,IDCJAC0009,40913,0.0,1.0,N,2017-09-28,IDCJAC0010,40913,30.8,1.0,Y,IDCJAC0016,40913,23.9
1367,IDCJAC0009,40913,0.0,1.0,N,2017-09-29,IDCJAC0010,40913,37.0,1.0,Y,IDCJAC0016,40913,24.2
1368,IDCJAC0009,40913,0.0,1.0,N,2017-09-30,IDCJAC0010,40913,34.1,1.0,Y,IDCJAC0016,40913,24.0
1369,IDCJAC0009,40913,0.0,1.0,N,2017-10-01,IDCJAC0010,40913,25.9,1.0,Y,IDCJAC0016,40913,10.8
1370,IDCJAC0009,40913,6.6,1.0,N,2017-10-02,IDCJAC0010,40913,22.2,1.0,Y,IDCJAC0016,40913,6.1
1371,IDCJAC0009,40913,30.4,1.0,N,2017-10-03,IDCJAC0010,40913,27.1,1.0,Y,IDCJAC0016,40913,17.9
1372,IDCJAC0009,40913,3.4,1.0,N,2017-10-04,IDCJAC0010,40913,28.5,1.0,Y,IDCJAC0016,40913,17.1
1373,IDCJAC0009,40913,0.0,1.0,N,2017-10-05,IDCJAC0010,40913,30.1,1.0,Y,IDCJAC0016,40913,25.1
1374,IDCJAC0009,40913,0.0,1.0,N,2017-10-06,IDCJAC0010,40913,30.7,1.0,Y,IDCJAC0016,40913,23.4
1375,IDCJAC0009,40913,11.2,1.0,N,2017-10-07,IDCJAC0010,40913,24.1,1.0,Y,IDCJAC0016,40913,9.6
1376,IDCJAC0009,40913,0.0,1.0,N,2017-10-08,IDCJAC0010,40913,27.4,1.0,Y,IDCJAC0016,40913,17.7
1377,IDCJAC0009,40913,0.0,1.0,N,2017-10-09,IDCJAC0010,40913,29.1,1.0,Y,IDCJAC0016,40913,20.3
1378,IDCJAC0009,40913,0.0,1.0,N,2017-10-10,IDCJAC0010,40913,33.1,1.0,Y,IDCJAC0016,40913,25.4
1379,IDCJAC0009,40913,0.0,1.0,N,2017-10-11,IDCJAC0010,40913,28.8,1.0,Y,IDCJAC0016,40913,16.0
1380,IDCJAC0009,40913,0.0,1.0,N,2017-10-12,IDCJAC0010,40913,25.4,1.0,Y,IDCJAC0016,40913,5.9
1381,IDCJAC0009,40913,2.0,1.0,N,2017-10-13,IDCJAC0010,40913,29.9,1.0,Y,IDCJAC0016,40913,22.6
1382,IDCJAC0009,40913,0.0,1.0,N,2017-10-14,IDCJAC0010,40913,27.0,1.0,Y,IDCJAC0016,40913,10.3
1383,IDCJAC0009,40913,25.8,1.0,N,2017-10-15,IDCJAC0010,40913,22.6,1.0,Y,IDCJAC0016,40913,10.9
1384,IDCJAC0009,40913,26.4,1.0,N,2017-10-16,IDCJAC0010,40913,22.6,1.0,Y,IDCJAC0016,40913,8.7
1385,IDCJAC0009,40913,4.6,1.0,N,2017-10-17,IDCJAC0010,40913,22.8,1.0,Y,IDCJAC0016,40913,7.2
1386,IDCJAC0009,40913,12.4,1.0,N,2017-10-18,IDCJAC0010,40913,23.9,1.0,Y,IDCJAC0016,40913,12.4
1387,IDCJAC0009,40913,1.8,1.0,N,2017-10-19,IDCJAC0010,40913,24.6,1.0,Y,IDCJAC0016,40913,16.3
1388,IDCJAC0009,40913,0.0,1.0,N,2017-10-20,IDCJAC0010,40913,26.4,1.0,Y,IDCJAC0016,40913,18.3
1389,IDCJAC0009,40913,3.8,1.0,N,2017-10-21,IDCJAC0010,40913,20.4,1.0,Y,IDCJAC0016,40913,4.2
1390,IDCJAC0009,40913,11.4,1.0,N,2017-10-22,IDCJAC0010,40913,,,,IDCJAC0016,40913,26.0
1391,IDCJAC0009,40913,2.8,1.0,N,2017-10-23,IDCJAC0010,40913,22.7,1.0,N,IDCJAC0016,40913,17.3
1392,IDCJAC0009,40913,0.2,1.0,N,2017-10-24,IDCJAC0010,40913,25.6,1.0,Y,IDCJAC0016,40913,25.8
1393,IDCJAC0009,40913,0.0,1.0,N,2017-10-25,IDCJAC0010,40913,27.3,1.0,Y,IDCJAC0016,40913,28.0
1394,IDCJAC0009,40913,0.0,1.0,N,2017-10-26,IDCJAC0010,40913,30.6,1.0,Y,IDCJAC0016,40913,27.3
1395,IDCJAC0009,40913,0.8,1.0,N,2017-10-27,IDCJAC0010,40913,30.3,1.0,Y,IDCJAC0016,40913,28.1
1396,IDCJAC0009,40913,0.0,1.0,N,2017-10-28,IDCJAC0010,40913,28.9,1.0,Y,IDCJAC0016,40913,27.0
1397,IDCJAC0009,40913,0.0,1.0,N,2017-10-29,IDCJAC0010,40913,30.5,1.0,Y,IDCJAC0016,40913,28.0
1398,IDCJAC0009,40913,5.2,1.0,N,2017-10-30,IDCJAC0010,40913,30.6,1.0,Y,IDCJAC0016,40913,23.9
1399,IDCJAC0009,40913,0.0,1.0,N,2017-10-31,IDCJAC0010,40913,29.7,1.0,Y,IDCJAC0016,40913,28.0
1400,IDCJAC0009,40913,0.0,1.0,N,2017-11-01,IDCJAC0010,40913,,,,IDCJAC0016,40913,22.7
1401,IDCJAC0009,40913,,,,2017-11-02,IDCJAC0010,40913,28.2,1.0,N,IDCJAC0016,40913,26.5
1402,IDCJAC0009,40913,0.0,1.0,N,2017-11-03,IDCJAC0010,40913,28.6,1.0,N,IDCJAC0016,40913,25.5
1403,IDCJAC0009,40913,0.0,1.0,N,2017-11-04,IDCJAC0010,40913,29.7,1.0,N,IDCJAC0016,40913,29.0
1404,IDCJAC0009,40913,0.0,1.0,N,2017-11-05,IDCJAC0010,40913,28.9,1.0,N,IDCJAC0016,40913,24.7
1405,IDCJAC0009,40913,0.0,1.0,N,2017-11-06,IDCJAC0010,40913,28.3,1.0,N,IDCJAC0016,40913,18.7
1406,IDCJAC0009,40913,4.8,1.0,N,2017-11-07,IDCJAC0010,40913,28.0,1.0,N,IDCJAC0016,40913,19.2
1407,IDCJAC0009,40913,0.0,1.0,N,2017-11-08,IDCJAC0010,40913,25.6,1.0,N,IDCJAC0016,40913,18.3
1408,IDCJAC0009,40913,1.0,1.0,N,2017-11-09,IDCJAC0010,40913,24.7,1.0,N,IDCJAC0016,40913,25.7
1409,IDCJAC0009,40913,0.0,1.0,N,2017-11-10,IDCJAC0010,40913,24.5,1.0,N,IDCJAC0016,40913,22.6
1410,IDCJAC0009,40913,2.8,1.0,N,2017-11-11,IDCJAC0010,40913,25.6,1.0,N,IDCJAC0016,40913,17.2
1411,IDCJAC0009,40913,1.0,1.0,N,2017-11-12,IDCJAC0010,40913,25.8,1.0,N,IDCJAC0016,40913,25.4
1412,IDCJAC0009,40913,0.2,1.0,N,2017-11-13,IDCJAC0010,40913,26.1,1.0,N,IDCJAC0016,40913,25.4
1413,IDCJAC0009,40913,0.0,1.0,N,2017-11-14,IDCJAC0010,40913,26.5,1.0,N,IDCJAC0016,40913,27.8
1414,IDCJAC0009,40913,0.0,1.0,N,2017-11-15,IDCJAC0010,40913,26.8,1.0,N,IDCJAC0016,40913,20.6
1415,IDCJAC0009,40913,0.0,1.0,N,2017-11-16,IDCJAC0010,40913,28.0,1.0,N,IDCJAC0016,40913,27.7
1416,IDCJAC0009,40913,0.0,1.0,N,2017-11-17,IDCJAC0010,40913,27.0,1.0,N,IDCJAC0016,40913,23.6
1417,IDCJAC0009,40913,9.0,1.0,N,2017-11-18,IDCJAC0010,40913,24.1,1.0,N,IDCJAC0016,40913,4.7
1418,IDCJAC0009,40913,28.4,1.0,N,2017-11-19,IDCJAC0010,40913,24.0,1.0,N,IDCJAC0016,40913,15.6
1419,IDCJAC0009,40913,5.8,1.0,N,2017-11-20,IDCJAC0010,40913,26.5,1.0,N,IDCJAC0016,40913,25.6
1420,IDCJAC0009,40913,1.8,1.0,N,2017-11-21,IDCJAC0010,40913,25.9,1.0,N,IDCJAC0016,40913,23.4
1421,IDCJAC0009,40913,0.4,1.0,N,2017-11-22,IDCJAC0010,40913,25.5,1.0,N,IDCJAC0016,40913,21.4
1422,IDCJAC0009,40913,0.0,1.0,N,2017-11-23,IDCJAC0010,40913,26.5,1.0,N,IDCJAC0016,40913,23.9
1423,IDCJAC0009,40913,1.2,1.0,N,2017-11-24,IDCJAC0010,40913,28.8,1.0,N,IDCJAC0016,40913,28.4
1424,IDCJAC0009,40913,0.0,1.0,N,2017-11-25,IDCJAC0010,40913,28.7,1.0,N,IDCJAC0016,40913,24.2
1425,IDCJAC0009,40913,0.0,1.0,N,2017-11-26,IDCJAC0010,40913,29.5,1.0,N,IDCJAC0016,40913,
1426,IDCJAC0009,40913,0.0,1.0,N,2017-11-27,IDCJAC0010,40913,29.0,1.0,N,IDCJAC0016,40913,26.4
1427,IDCJAC0009,40913,0.0,1.0,N,2017-11-28,IDCJAC0010,40913,29.2,1.0,N,IDCJAC0016,40913,24.0
1428,IDCJAC0009,40913,18.2,1.0,N,2017-11-29,IDCJAC0010,40913,26.7,1.0,N,IDCJAC0016,40913,5.4
1429,IDCJAC0009,40913,28.0,1.0,N,2017-11-30,IDCJAC0010,40913,27.5,1.0,N,IDCJAC0016,40913,20.7
1430,IDCJAC0009,40913,0.2,1.0,N,2017-12-01,IDCJAC0010,40913,28.0,1.0,N,IDCJAC0016,40913,29.0
1431,IDCJAC0009,40913,0.0,1.0,N,2017-12-02,IDCJAC0010,40913,29.4,1.0,N,IDCJAC0016,40913,25.5
1432,IDCJAC0009,40913,0.8,1.0,N,2017-12-03,IDCJAC0010,40913,30.4,1.0,N,IDCJAC0016,40913,19.7
1433,IDCJAC0009,40913,0.0,1.0,N,2017-12-04,IDCJAC0010,40913,28.0,1.0,N,IDCJAC0016,40913,7.6
1434,IDCJAC0009,40913,23.6,1.0,N,2017-12-05,IDCJAC0010,40913,30.5,1.0,N,IDCJAC0016,40913,21.2
1435,IDCJAC0009,40913,,,,2017-12-06,IDCJAC0010,40913,31.8,1.0,N,IDCJAC0016,40913,31.2
1436,IDCJAC0009,40913,0.0,1.0,N,2017-12-07,IDCJAC0010,40913,33.1,1.0,N,IDCJAC0016,40913,30.4
1437,IDCJAC0009,40913,0.0,1.0,N,2017-12-08,IDCJAC0010,40913,31.0,1.0,N,IDCJAC0016,40913,16.8
1438,IDCJAC0009,40913,0.2,1.0,N,2017-12-09,IDCJAC0010,40913,30.2,1.0,N,IDCJAC0016,40913,28.9
1439,IDCJAC0009,40913,4.2,1.0,N,2017-12-10,IDCJAC0010,40913,28.9,1.0,N,IDCJAC0016,40913,25.8
1440,IDCJAC0009,40913,0.0,1.0,N,2017-12-11,IDCJAC0010,40913,29.4,1.0,N,IDCJAC0016,40913,26.8
1441,IDCJAC0009,40913,0.0,1.0,N,2017-12-12,IDCJAC0010,40913,29.4,1.0,N,IDCJAC0016,40913,27.4
1442,IDCJAC0009,40913,0.0,1.0,N,2017-12-13,IDCJAC0010,40913,28.9,1.0,N,IDCJAC0016,40913,26.1
1443,IDCJAC0009,40913,0.0,1.0,N,2017-12-14,IDCJAC0010,40913,29.9,1.0,N,IDCJAC0016,40913,30.5
1444,IDCJAC0009,40913,0.0,1.0,N,2017-12-15,IDCJAC0010,40913,30.3,1.0,N,IDCJAC0016,40913,30.9
1445,IDCJAC0009,40913,0.8,1.0,N,2017-12-16,IDCJAC0010,40913,30.6,1.0,N,IDCJAC0016,40913,28.8
1446,IDCJAC0009,40913,0.2,1.0,N,2017-12-17,IDCJAC0010,40913,30.3,1.0,N,IDCJAC0016,40913,28.3
1447,IDCJAC0009,40913,0.0,1.0,N,2017-12-18,IDCJAC0010,40913,29.2,1.0,N,IDCJAC0016,40913,29.4
1448,IDCJAC0009,40913,0.0,1.0,N,2017-12-19,IDCJAC0010,40913,31.1,1.0,N,IDCJAC0016,40913,30.5
1449,IDCJAC0009,40913,0.0,1.0,N,2017-12-20,IDCJAC0010,40913,31.7,1.0,N,IDCJAC0016,40913,30.7
1450,IDCJAC0009,40913,0.0,1.0,N,2017-12-21,IDCJAC0010,40913,32.9,1.0,N,IDCJAC0016,40913,30.0
1451,IDCJAC0009,40913,0.4,1.0,N,2017-12-22,IDCJAC0010,40913,,,,IDCJAC0016,40913,20.6
1452,IDCJAC0009,40913,,,,2017-12-23,IDCJAC0010,40913,31.7,1.0,N,IDCJAC0016,40913,29.6
1453,IDCJAC0009,40913,0.0,1.0,N,2017-12-24,IDCJAC0010,40913,33.0,1.0,N,IDCJAC0016,40913,31.5
1454,IDCJAC0009,40913,0.0,1.0,N,2017-12-25,IDCJAC0010,40913,36.2,1.0,N,IDCJAC0016,40913,29.9
1455,IDCJAC0009,40913,54.8,1.0,N,2017-12-26,IDCJAC0010,40913,29.7,1.0,N,IDCJAC0016,40913,19.5
1456,IDCJAC0009,40913,3.0,1.0,N,2017-12-27,IDCJAC0010,40913,29.6,1.0,N,IDCJAC0016,40913,22.6
1457,IDCJAC0009,40913,0.6,1.0,N,2017-12-28,IDCJAC0010,40913,29.4,1.0,N,IDCJAC0016,40913,20.6
1458,IDCJAC0009,40913,9.0,1.0,N,2017-12-29,IDCJAC0010,40913,30.4,1.0,N,IDCJAC0016,40913,29.7
1459,IDCJAC0009,40913,,,,2017-12-30,IDCJAC0010,40913,32.2,1.0,N,IDCJAC0016,40913,24.7
1460,IDCJAC0009,40913,0.0,1.0,N,2017-12-31,IDCJAC0010,40913,33.6,1.0,N,IDCJAC0016,40913,16.5
1461,IDCJAC0009,40913,0.4,1.0,N,2018-01-01,IDCJAC0010,40913,32.1,1.0,N,IDCJAC0016,40913,21.7
1462,IDCJAC0009,40913,0.0,1.0,N,2018-01-02,IDCJAC0010,40913,30.8,1.0,N,IDCJAC0016,40913,13.6
1463,IDCJAC0009,40913,4.8,1.0,N,2018-01-03,IDCJAC0010,40913,31.2,1.0,N,IDCJAC0016,40913,24.9
1464,IDCJAC0009,40913,0.0,1.0,N,2018-01-04,IDCJAC0010,40913,29.5,1.0,N,IDCJAC0016,40913,21.5
1465,IDCJAC0009,40913,0.0,1.0,N,2018-01-05,IDCJAC0010,40913,29.5,1.0,N,IDCJAC0016,40913,22.3
1466,IDCJAC0009,40913,0.0,1.0,N,2018-01-06,IDCJAC0010,40913,31.1,1.0,N,IDCJAC0016,40913,30.8
1467,IDCJAC0009,40913,,,,2018-01-07,IDCJAC0010,40913,31.5,1.0,Y,IDCJAC0016,40913,31.3
1468,IDCJAC0009,40913,,,,2018-01-08,IDCJAC0010,40913,32.4,1.0,N,IDCJAC0016,40913,31.3
1469,IDCJAC0009,40913,0.0,1.0,N,2018-01-09,IDCJAC0010,40913,32.1,1.0,N,IDCJAC0016,40913,30.7
1470,IDCJAC0009,40913,0.0,1.0,N,2018-01-10,IDCJAC0010,40913,32.3,1.0,N,IDCJAC0016,40913,30.8
1471,IDCJAC0009,40913,0.0,1.0,N,2018-01-11,IDCJAC0010,40913,31.4,1.0,N,IDCJAC0016,40913,28.3
1472,IDCJAC0009,40913,,,,2018-01-12,IDCJAC0010,40913,32.6,1.0,N,IDCJAC0016,40913,27.5
1473,IDCJAC0009,40913,0.0,1.0,N,2018-01-13,IDCJAC0010,40913,35.6,1.0,N,IDCJAC0016,40913,29.8
1474,IDCJAC0009,40913,0.2,1.0,N,2018-01-14,IDCJAC0010,40913,37.5,1.0,N,IDCJAC0016,40913,28.2
1475,IDCJAC0009,40913,0.0,1.0,N,2018-01-15,IDCJAC0010,40913,30.3,1.0,N,IDCJAC0016,40913,29.1
1476,IDCJAC0009,40913,,,,2018-01-16,IDCJAC0010,40913,31.1,1.0,N,IDCJAC0016,40913,30.1
1477,IDCJAC0009,40913,0.0,1.0,N,2018-01-17,IDCJAC0010,40913,29.4,1.0,N,IDCJAC0016,40913,30.8
1478,IDCJAC0009,40913,0.0,1.0,N,2018-01-18,IDCJAC0010,40913,30.0,1.0,N,IDCJAC0016,40913,30.8
1479,IDCJAC0009,40913,0.0,1.0,N,2018-01-19,IDCJAC0010,40913,31.4,1.0,N,IDCJAC0016,40913,30.6
1480,IDCJAC0009,40913,0.0,1.0,N,2018-01-20,IDCJAC0010,40913,32.2,1.0,N,IDCJAC0016,40913,30.1
1481,IDCJAC0009,40913,0.0,1.0,N,2018-01-21,IDCJAC0010,40913,30.2,1.0,N,IDCJAC0016,40913,20.4
1482,IDCJAC0009,40913,0.0,1.0,N,2018-01-22,IDCJAC0010,40913,31.7,1.0,N,IDCJAC0016,40913,25.4
1483,IDCJAC0009,40913,0.0,1.0,N,2018-01-23,IDCJAC0010,40913,32.3,1.0,N,IDCJAC0016,40913,29.2
1484,IDCJAC0009,40913,0.0,1.0,N,2018-01-24,IDCJAC0010,40913,31.6,1.0,N,IDCJAC0016,40913,26.1
1485,IDCJAC0009,40913,8.6,1.0,N,2018-01-25,IDCJAC0010,40913,,,,IDCJAC0016,40913,28.4
1486,IDCJAC0009,40913,,,,2018-01-26,IDCJAC0010,40913,32.5,1.0,N,IDCJAC0016,40913,27.4
1487,IDCJAC0009,40913,0.0,1.0,N,2018-01-27,IDCJAC0010,40913,32.8,1.0,N,IDCJAC0016,40913,25.7
1488,IDCJAC0009,40913,2.4,1.0,N,2018-01-28,IDCJAC0010,40913,30.2,1.0,N,IDCJAC0016,40913,19.0
1489,IDCJAC0009,40913,7.8,1.0,N,2018-01-29,IDCJAC0010,40913,31.5,1.0,N,IDCJAC0016,40913,23.2
1490,IDCJAC0009,40913,1.6,1.0,N,2018-01-30,IDCJAC0010,40913,32.7,1.0,N,IDCJAC0016,40913,22.4
1491,IDCJAC0009,40913,0.0,1.0,N,2018-01-31,IDCJAC0010,40913,34.7,1.0,N,IDCJAC0016,40913,27.5
1492,IDCJAC0009,40913,4.2,1.0,N,2018-02-01,IDCJAC0010,40913,25.5,1.0,N,IDCJAC0016,40913,7.1
1493,IDCJAC0009,40913,11.2,1.0,N,2018-02-02,IDCJAC0010,40913,21.7,1.0,N,IDCJAC0016,40913,6.6
1494,IDCJAC0009,40913,6.2,1.0,N,2018-02-03,IDCJAC0010,40913,22.8,1.0,N,IDCJAC0016,40913,5.2
1495,IDCJAC0009,40913,7.2,1.0,N,2018-02-04,IDCJAC0010,40913,28.0,1.0,N,IDCJAC0016,40913,24.7
1496,IDCJAC0009,40913,1.0,1.0,N,2018-02-05,IDCJAC0010,40913,30.1,1.0,N,IDCJAC0016,40913,27.8
1497,IDCJAC0009,40913,,,,2018-02-06,IDCJAC0010,40913,,,,IDCJAC0016,40913,23.9
1498,IDCJAC0009,40913,,,,2018-02-07,IDCJAC0010,40913,29.3,1.0,N,IDCJAC0016,40913,27.1
1499,IDCJAC0009,40913,0.0,1.0,N,2018-02-08,IDCJAC0010,40913,29.0,1.0,N,IDCJAC0016,40913,21.8
1500,IDCJAC0009,40913,0.0,1.0,N,2018-02-09,IDCJAC0010,40913,31.2,1.0,N,IDCJAC0016,40913,28.0
1501,IDCJAC0009,40913,0.0,1.0,N,2018-02-10,IDCJAC0010,40913,32.8,1.0,N,IDCJAC0016,40913,28.2
1502,IDCJAC0009,40913,1.0,1.0,N,2018-02-11,IDCJAC0010,40913,34.5,1.0,N,IDCJAC0016,40913,28.2
1503,IDCJAC0009,40913,6.6,1.0,N,2018-02-12,IDCJAC0010,40913,33.5,1.0,N,IDCJAC0016,40913,28.4
1504,IDCJAC0009,40913,0.0,1.0,N,2018-02-13,IDCJAC0010,40913,33.0,1.0,N,IDCJAC0016,40913,21.3
1505,IDCJAC0009,40913,13.0,1.0,N,2018-02-14,IDCJAC0010,40913,33.0,1.0,N,IDCJAC0016,40913,28.3
1506,IDCJAC0009,40913,0.0,1.0,N,2018-02-15,IDCJAC0010,40913,35.7,1.0,N,IDCJAC0016,40913,21.7
1507,IDCJAC0009,40913,0.0,1.0,N,2018-02-16,IDCJAC0010,40913,33.0,1.0,N,IDCJAC0016,40913,20.8
1508,IDCJAC0009,40913,17.0,1.0,N,2018-02-17,IDCJAC0010,40913,31.5,1.0,N,IDCJAC0016,40913,22.0
1509,IDCJAC0009,40913,0.0,1.0,N,2018-02-18,IDCJAC0010,40913,,,,IDCJAC0016,40913,24.0
1510,IDCJAC0009,40913,,,,2018-02-19,IDCJAC0010,40913,33.0,1.0,N,IDCJAC0016,40913,27.6
1511,IDCJAC0009,40913,,,,2018-02-20,IDCJAC0010,40913,30.9,1.0,Y,IDCJAC0016,40913,20.2
1512,IDCJAC0009,40913,,,,2018-02-21,IDCJAC0010,40913,27.6,1.0,N,IDCJAC0016,40913,9.6
1513,IDCJAC0009,40913,0.2,1.0,N,2018-02-22,IDCJAC0010,40913,26.7,1.0,N,IDCJAC0016,40913,8.9
1514,IDCJAC0009,40913,62.8,1.0,N,2018-02-23,IDCJAC0010,40913,26.4,1.0,N,IDCJAC0016,40913,4.2
